,Probability_Home_win,Probability_Draw,Probability_Away_win,home_team,away_team,Pinnacle Closing Home Win Odds,Pinnacle Closing Draw Odds,Pinnacle Closing Away Win Odds,implied home win prob,implied draw prob,implied away win prob,Total_implied_probability,match_result,Correct_EV_Home_Win,Correct_EV_Draw,Correct_EV_Away_Win,Highest_EV_Bet,Highest_EV_Value,Best_Bet_Odds,Best_Bet_Type,Best_Bet_Outcome,Positive_EV_Outcomes,implied_match_result
40,0.6298882990035389,0.1948672847393608,0.1752444162571003,fulham,luton town,1.69,3.82,5.68,59.171597633136095,26.17801047120419,17.605633802816904,102.95524190715719,0,0.6451122531598079,-2.5560697229564173,-0.046117156596704234,Correct_EV_Home_Win,0.6451122531598079,,No Bet,0.0,6.899999999999999,0
41,0.511464378749679,0.1989141453900511,0.2896214758602699,manchester utd,brighton,2.07,3.9,3.53,48.309178743961354,25.641025641025646,28.328611898016998,102.278816283004,2,0.5873126401183546,-2.2423483297880065,0.22363809786752586,Correct_EV_Home_Win,0.5873126401183546,,No Bet,0.0,15.299999999999997,0
42,0.6734650496692884,0.1709497709430064,0.1555851793877052,newcastle utd,brentford,1.66,4.17,5.43,60.24096385542169,23.980815347721823,18.41620626151013,102.63798546465364,0,1.179519824510188,-2.8713945516766337,-1.5517247592476089,Correct_EV_Home_Win,1.179519824510188,,No Bet,0.0,6.599999999999998,0
43,0.7131481820707638,0.1727724342904742,0.1140793836387618,tottenham,sheffield utd,1.3,6.31,9.4,76.92307692307692,15.84786053882726,10.638297872340425,103.40923533424461,0,-0.7290736330800707,0.9019406037289208,0.723462062043609,Correct_EV_Draw,0.9019406037289208,,No Bet,0.0,-20.0,0
44,0.2170501209195936,0.1964003972519673,0.586549481828439,west ham,manchester city,5.49,4.3,1.63,18.21493624772313,23.25581395348837,61.34969325153374,102.82044345274525,2,1.9160516384856905,-1.5547829181654054,-0.4392434461964445,Correct_EV_Home_Win,1.9160516384856905,,No Bet,0.0,-10.0,2
45,0.2110608647925994,0.2048365702628271,0.5841025649445735,wolves,liverpool,4.58,4.46,1.71,21.83406113537118,22.421524663677133,58.47953216374269,102.73511796279101,2,-0.33341239249894983,-0.8642889662779121,-0.011846139447794002,Correct_EV_Away_Win,-0.011846139447794002,,No Bet,0.0,0.0,2
46,0.2451593502986877,0.2285723143233589,0.5262683353779534,bournemouth,chelsea,4.34,3.97,1.83,23.04147465437788,25.188916876574307,54.64480874316939,102.87520027412158,1,0.6399158029630474,-0.9256791213626512,-0.36928946258345263,Correct_EV_Home_Win,0.6399158029630474,,No Bet,0.0,-10.0,2
47,0.1718226494574879,0.2054007440394309,0.6227766065030812,everton,arsenal,6.0,4.3,1.59,16.666666666666664,23.25581395348837,62.893081761006286,102.81556238116133,2,0.30935896744927405,-1.1677680063044713,-0.09785195660100898,Correct_EV_Home_Win,0.30935896744927405,,No Bet,0.0,-10.0,2
48,0.3822587650261497,0.3432091565947635,0.2745320783790868,nott'ham forest,burnley,2.14,3.51,3.69,46.728971962616825,28.49002849002849,27.10027100271003,102.31927145535535,1,-1.8196624284403953,2.046641396476197,0.13023369218830183,Correct_EV_Draw,2.046641396476197,,No Bet,0.0,15.099999999999994,0
49,0.4898264682067508,0.2352651418800805,0.2749083899131686,brentford,everton,1.95,3.53,4.4,51.28205128205129,28.328611898016998,22.727272727272727,102.337935907341,2,-0.4483838699683602,-1.6951404916331585,2.095969156179418,Correct_EV_Away_Win,2.095969156179418,,No Bet,0.0,34.0,0
50,0.2494392879505727,0.2180273758392382,0.532533336210189,burnley,manchester utd,4.32,4.0,1.83,23.148148148148145,25.0,54.64480874316939,102.79295689131754,2,0.7757772394647411,-1.2789049664304724,-0.25463994735354234,Correct_EV_Home_Win,0.7757772394647411,,No Bet,0.0,-10.0,2
51,0.4424267616071403,0.3324392708238933,0.2251339675689663,crystal palace,fulham,2.1,3.39,3.97,47.61904761904761,29.49852507374631,25.188916876574307,102.30648956936824,1,-0.7090380062500543,1.2696912809299823,-1.0621814875120368,Correct_EV_Draw,1.2696912809299823,,No Bet,0.0,23.9,0
52,0.2645160937664988,0.2982716132768662,0.4372122929566349,luton town,wolves,3.28,3.31,2.41,30.48780487804878,30.211480362537763,41.49377593360995,102.1930611741965,1,-1.3238721244588394,-0.12720960053572927,0.5368162602549011,Correct_EV_Away_Win,0.5368162602549011,,No Bet,0.0,-10.0,2
53,0.8563459591399539,0.1263796039770786,0.0172744368829671,manchester city,nott'ham forest,1.17,8.5,18.0,85.47008547008548,11.76470588235294,5.555555555555555,102.79034690799398,0,0.01924772193746027,0.7422663380516799,-6.8906013610659205,Correct_EV_Draw,0.7422663380516799,,No Bet,0.0,-8.3,0
54,0.688698635453906,0.1966726611887924,0.1146287033573014,arsenal,tottenham,1.65,4.39,5.11,60.60606060606061,22.779043280182236,19.569471624266143,102.95457551050899,1,1.363527484989448,-1.3660701738120151,-4.142473258441899,Correct_EV_Home_Win,1.363527484989448,,No Bet,0.0,-10.0,0
